ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2022;9;731;1;J;2;8;4;;;;;;;;
2022;9;731;1;J;2;9;4;;;;;;;;
2022;9;732;3;O;1;1;1;30697021;1147;31262000;1147;26335646;1254;26770341;1254
2022;9;732;3;O;1;2;1;433475206;43327;446468514;43327;434340805;43894;455447752;43894
2022;9;732;3;O;1;3;1;7360990;757;7589917;757;7371067;757;7770755;757
2022;9;732;3;O;1;4;1;64240001;13244;66254534;13285;64240001;13622;67638147;13649
2022;9;732;3;O;1;5;1;;;;;;;;
2022;9;732;3;O;1;6;1;;;;;;;;
2022;9;732;3;O;1;7;1;;;;;;;;
2022;9;732;3;O;1;8;1;;;;;;;;
2022;9;732;3;O;1;9;1;;;;;;;;
2022;9;732;3;O;2;1;1;22742481;946;23171821;946;22742481;946;23177176;946
2022;9;732;3;O;2;2;1;279847129;25731;288098525;25731;280797225;25731;293702944;25741
2022;9;732;3;O;2;3;1;5874167;1135;6271442;1173;5874167;1135;6273846;1153
2022;9;732;3;O;2;4;1;32724839;5865;34536709;6027;32734915;5865;35128018;6004
2022;9;732;3;O;2;5;1;;;;;;;;
2022;9;732;3;O;2;6;1;;;;;;;;
2022;9;732;3;O;2;7;1;;;;;;;;
2022;9;732;3;O;2;8;1;;;;;;;;
2022;9;732;3;O;2;9;1;;;;;;;;
2022;9;733;1;J;1;1;3;;;;;;;;
2022;9;733;1;J;1;2;3;;;;;;;;
2022;9;733;1;J;1;3;3;;;;;;;;
2022;9;733;1;J;1;4;3;2322174;388;2586829;388;2779210;582;3166100;582
2022;9;733;1;J;1;5;3;;;;;;;;
2022;9;733;1;J;1;6;3;;;;;;;;
2022;9;733;1;J;1;7;3;;;;;;;;
2022;9;733;1;J;1;8;3;;;;;;;;
2022;9;733;1;J;1;9;3;;;;;;;;
2022;9;733;1;J;2;1;3;4550767;388;5332343;388;4550767;388;5332342;388
2022;9;733;1;J;2;2;3;;;;;;;;
2022;9;733;1;J;2;3;3;6232283;1358;6703720;1358;6976571;1552;7476434;1552
2022;9;733;1;J;2;4;3;;;;;;;;
2022;9;733;1;J;2;5;3;;;;;;;;
2022;9;733;1;J;2;6;3;;;;;;;;
2022;9;733;1;J;2;7;3;;;;;;;;
2022;9;733;1;J;2;8;3;;;;;;;;
2022;9;733;1;J;2;9;3;;;;;;;;
2022;9;734;1;M;1;1;3;;;;;;;;
2022;9;734;1;M;1;2;3;869933;236;888597;236;1015324;260;1037110;270
2022;9;734;1;M;1;3;3;;;;;;;;
2022;9;734;1;M;1;4;3;5,00E+05;194;522400;194;5,00E+05;194;522400;194
2022;9;734;1;M;1;5;3;;;;;;;;
2022;9;734;1;M;1;6;3;;;;;;;;
2022;9;734;1;M;1;7;3;;;;;;;;
2022;9;734;1;M;1;8;3;;;;;;;;
2022;9;734;1;M;1;9;3;;;;;;;;
2022;9;734;1;M;2;1;3;1485297;150;1658211;150;1445284;150;1618685;150
2022;9;734;1;M;2;2;3;797255;260;923740;266;897710;260;1049683;310
2022;9;734;1;M;2;3;3;3114543;841;3438075;841;2074698;582;2287644;582
2022;9;734;1;M;2;4;3;842332;218;937246;221;842332;218;939320;221
2022;9;734;1;M;2;5;3;;;;;;;;
2022;9;734;1;M;2;6;3;;;;;;;;
2022;9;734;1;M;2;7;3;;;;;;;;
2022;9;734;1;M;2;8;3;;;;;;;;
2022;9;734;1;M;2;9;3;10602467;1880;12559796;2510;17636495;3224;21081455;4304
2022;9;735;3;F;1;1;1;;;;;;;;
2022;9;735;3;F;1;2;1;4398963;552;5004230;556;4425467;545;5047253;549
2022;9;735;3;F;1;3;1;281021;38;309238;40;288855;38;316713;40
2022;9;735;3;F;1;4;1;;;;;;;;
2022;9;735;3;F;1;5;1;;;;;;;;
2022;9;735;3;F;1;6;1;;;;;;;;
2022;9;735;3;F;1;7;1;;;;;;;;
2022;9;735;3;F;1;8;1;;;;;;;;
2022;9;735;3;F;1;9;1;8252324;3205;10546994;3569;8324822;3178;10596410;3525
2022;9;735;3;F;2;1;1;29255930;386;31070432;386;28948942;388;30991156;389
2022;9;735;3;F;2;2;1;3248542;267;4198864;267;3281928;268;4278226;268
2022;9;735;3;F;2;3;1;1517893;419;1812691;422;1544851;419;1837939;421
2022;9;735;3;F;2;4;1;1877742;357;2160064;360;1898419;356;2186793;358
2022;9;735;3;F;2;5;1;;;;;;;;
2022;9;735;3;F;2;6;1;;;;;;;;
2022;9;735;3;F;2;7;1;;;;;;;;
2022;9;735;3;F;2;8;1;;;;;;;;
2022;9;735;3;F;2;9;1;33274513;13395;40937831;14355;32410521;12948;39575070;13774
2022;9;736;1;G;1;1;3;9716770;582;10275607;582;9181926;582;9738915;582
2022;9;736;1;G;1;2;3;858333;194;930777;194;858333;194;932283;194
2022;9;736;1;G;1;3;3;1567452;337;1723223;337;2266465;375;2447949;375
2022;9;736;1;G;1;4;3;1241250;388;1337090;388;1253524;388;1353114;388
2022;9;736;1;G;1;5;3;;;;;;;;
2022;9;736;1;G;1;6;3;;;;;;;;
2022;9;736;1;G;1;7;3;;;;;;;;
2022;9;736;1;G;1;8;3;;;;;;;;
2022;9;736;1;G;1;9;3;;;;;;;;
2022;9;736;1;G;2;1;3;5866939;388;6178366;388;5784707;388;6094721;388
2022;9;736;1;G;2;2;3;2316666;388;2478214;388;2316666;388;2481214;388
2022;9;736;1;G;2;3;3;10185101;1552;10927411;1552;8594540;1552;9251707;1552
2022;9;736;1;G;2;4;3;;;;;;;;
2022;9;736;1;G;2;5;3;;;;;;;;
2022;9;736;1;G;2;6;3;;;;;;;;
2022;9;736;1;G;2;7;3;;;;;;;;
2022;9;736;1;G;2;8;3;;;;;;;;
2022;9;736;1;G;2;9;3;;;;;;;;
2022;9;737;2;O;1;1;1;3294693;190;3310292;190;3294693;190;3311019;190
2022;9;737;2;O;1;2;1;50057900;4940;51046313;4940;50271873;4940;51474406;4940
2022;9;737;2;O;1;3;1;7844222;1140;7954117;1140;7844222;1140;7957034;1140
2022;9;737;2;O;1;4;1;7662200;1520;7768041;1520;7665384;1520;7759561;1520
2022;9;737;2;O;1;5;1;;;;;;;;
2022;9;737;2;O;1;6;1;;;;;;;;
2022;9;737;2;O;1;7;1;;;;;;;;
2022;9;737;2;O;1;8;1;;;;;;;;
2022;9;737;2;O;1;9;1;1307599;380;1327448;380;1337141;380;1367817;380
2022;9;737;2;O;2;1;1;5783432;380;5877140;380;6038227;380;6141101;380
2022;9;737;2;O;2;2;1;41406095;4180;42258015;4180;42064533;4180;43096668;4180
2022;9;737;2;O;2;3;1;5359536;570;5446182;570;5359536;570;5504586;570
2022;9;737;2;O;2;4;1;3898745;760;3957878;760;6187384;950;6331133;950
2022;9;737;2;O;2;5;1;;;;;;;;
2022;9;737;2;O;2;6;1;;;;;;;;
2022;9;737;2;O;2;7;1;;;;;;;;
2022;9;737;2;O;2;8;1;;;;;;;;
2022;9;737;2;O;2;9;1;2004746;570;2035094;570;2078052;570;2124851;570
2022;9;740;1;M;1;1;1;;;;;;;;
2022;9;740;1;M;1;2;1;;;;;;;;
2022;9;740;1;M;1;3;1;;;;;;;;
2022;9;740;1;M;1;4;1;3341640;776;4090964;776;3324974;770;4073380;770
2022;9;740;1;M;1;5;1;;;;;;;;
2022;9;740;1;M;1;6;1;;;;;;;;
2022;9;740;1;M;1;7;1;;;;;;;;
2022;9;740;1;M;1;8;1;;;;;;;;
2022;9;740;1;M;1;9;1;;;;;;;;
2022;9;740;1;M;2;1;1;2233210;194;2351063;194;2261043;194;2379761;194
2022;9;740;1;M;2;2;1;;;;;;;;
2022;9;740;1;M;2;3;1;;;;;;;;
2022;9;740;1;M;2;4;1;5,00E+05;194;527550;194;5,00E+05;194;527550;194
2022;9;740;1;M;2;5;1;;;;;;;;
2022;9;740;1;M;2;6;1;;;;;;;;
2022;9;740;1;M;2;7;1;;;;;;;;
2022;9;740;1;M;2;8;1;;;;;;;;
2022;9;740;1;M;2;9;1;;;;;;;;
2022;9;741;1;Q;1;1;1;;;;;;;;
2022;9;741;1;Q;1;2;1;;;;;;;;
2022;9;741;1;Q;1;3;1;5,00E+05;194;710079;194;666666;258;934102;258
2022;9;741;1;Q;1;4;1;;;;;;;;
2022;9;741;1;Q;1;5;1;;;;;;;;
2022;9;741;1;Q;1;6;1;;;;;;;;
2022;9;741;1;Q;1;7;1;;;;;;;;
2022;9;741;1;Q;1;8;1;;;;;;;;
2022;9;741;1;Q;1;9;1;;;;;;;;
2022;9;741;1;Q;2;1;1;;;;;;;;
2022;9;741;1;Q;2;2;1;;;;;;;;
2022;9;741;1;Q;2;3;1;;;;;;;;
2022;9;741;1;Q;2;4;1;3316666;388;3488136;388;3316666;388;3488136;388
2022;9;741;1;Q;2;5;1;;;;;;;;
2022;9;741;1;Q;2;6;1;;;;;;;;
2022;9;741;1;Q;2;7;1;;;;;;;;
2022;9;741;1;Q;2;8;1;;;;;;;;
2022;9;741;1;Q;2;9;1;;;;;;;;
2022;9;742;2;M;1;1;2;3058333;194;3817601;194;3058333;194;3821868;194
2022;9;742;2;M;1;2;2;3010999;581;3799873;581;3010999;581;3525589;581
2022;9;742;2;M;1;3;2;;;;;;;;
2022;9;742;2;M;1;4;2;1366819;400;1968898;487;1434793;412;2069292;501
2022;9;742;2;M;1;5;2;;;;;;;;
2022;9;742;2;M;1;6;2;;;;;;;;
2022;9;742;2;M;1;7;2;567500;194;670341;194;567500;194;702115;194
2022;9;742;2;M;1;8;2;;;;;;;;
2022;9;742;2;M;1;9;2;;;;;;;;
2022;9;742;2;M;2;1;2;2480333;194;2616999;194;2480333;194;2616999;194
2022;9;742;2;M;2;2;2;1128333;194;1390504;194;1128333;194;1396014;194
2022;9;742;2;M;2;3;2;;;;;;;;
2022;9;742;2;M;2;4;2;1333333;194;1527799;194;1333333;194;1558908;194
2022;9;742;2;M;2;5;2;;;;;;;;
2022;9;742;2;M;2;6;2;;;;;;;;
2022;9;742;2;M;2;7;2;2200722;774;2601436;774;2351723;774;3133679;850
2022;9;742;2;M;2;8;2;;;;;;;;
2022;9;742;2;M;2;9;2;;;;;;;;
2022;9;744;2;N;1;1;2;;;;;;;;
2022;9;744;2;N;1;2;2;133702522;11056;145608392;11112;140572632;11025;153462255;11091
2022;9;744;2;N;1;3;2;200944529;26834;223167522;27337;177797977;25292;201250952;26021
2022;9;744;2;N;1;4;2;71262196;14941;79404577;15260;85251130;16990;94760303;17304
2022;9;744;2;N;1;5;2;1229302;417;1442082;420;1037400;348;1311935;371
2022;9;744;2;N;1;6;2;44358077;14357;53129346;14830;46440517;15361;55368362;15669
2022;9;744;2;N;1;7;2;;;;;;;;
2022;9;744;2;N;1;8;2;28352757;4818;32016038;5007;33029002;5626;36075527;5750
2022;9;744;2;N;1;9;2;108979317;36258;127659516;37159;162440809;53587;188112663;54931
2022;9;744;2;N;2;1;2;;;;;;;;
2022;9;744;2;N;2;2;2;309367167;20707;333035173;20800;333676187;22200;362342935;22457
2022;9;744;2;N;2;3;2;286216369;40909;318824194;41749;312513811;47798;356514474;49349
2022;9;744;2;N;2;4;2;83057925;17932;94613007;18614;90433313;19284;103495109;20186
2022;9;744;2;N;2;5;2;172900;58;200876;58;172900;58;200876;58
2022;9;744;2;N;2;6;2;48143834;15227;58601618;15733;52418728;16849;63966427;17383
2022;9;744;2;N;2;7;2;;;;;;;;
2022;9;744;2;N;2;8;2;285529642;47633;320582695;49440;240662556;41053;273861155;43018
2022;9;744;2;N;2;9;2;111472284;35054;127432969;35924;152938101;47994;174192441;49180
2022;9;745;1;L;1;1;1;;;;;;;;
2022;9;745;1;L;1;2;1;1835050;193;1989645;193;1957455;213;2128370;213
2022;9;745;1;L;1;3;1;;;;;;;;
2022;9;745;1;L;1;4;1;1186010;194;1288327;194;1157522;194;1288557;194
2022;9;745;1;L;1;5;1;;;;;;;;
2022;9;745;1;L;1;6;1;;;;;;;;
2022;9;745;1;L;1;7;1;;;;;;;;
2022;9;745;1;L;1;8;1;;;;;;;;
2022;9;745;1;L;1;9;1;;;;;;;;
2022;9;745;1;L;2;1;1;;;;;;;;
2022;9;745;1;L;2;2;1;;;;;;;;
2022;9;745;1;L;2;3;1;;;;;;;;
2022;9;745;1;L;2;4;1;;;;;;;;
2022;9;745;1;L;2;5;1;;;;;;;;
2022;9;745;1;L;2;6;1;;;;;;;;
2022;9;745;1;L;2;7;1;;;;;;;;
2022;9;745;1;L;2;8;1;;;;;;;;
2022;9;745;1;L;2;9;1;;;;;;;;
2022;9;746;3;P;1;1;1;5685449;378;6550073;378;5685449;378;6556362;378
2022;9;746;3;P;1;2;1;112749153;16285;122200606;16543;114908549;16685;122772922;16720
2022;9;746;3;P;1;3;1;19813872;5916;21865897;5916;20719469;6212;22804979;6212
2022;9;746;3;P;1;4;1;15585879;5153;17381793;5158;14168259;5077;15891563;5087
2022;9;746;3;P;1;5;1;;;;;;;;
2022;9;746;3;P;1;6;1;;;;;;;;
2022;9;746;3;P;1;7;1;;;;;;;;
2022;9;746;3;P;1;8;1;;;;;;;;
2022;9;746;3;P;1;9;1;;;;;;;;
2022;9;746;3;P;2;1;1;5661702;378;6167288;378;5062823;347;5560278;347
2022;9;746;3;P;2;2;1;21744509;3231;23461235;3270;22951225;3449;24619582;3475
2022;9;746;3;P;2;3;1;3283785;568;3559259;568;3896767;757;4211578;757
2022;9;746;3;P;2;4;1;1836928;568;1981189;568;1836928;568;1981189;568
2022;9;746;3;P;2;5;1;;;;;;;;
2022;9;746;3;P;2;6;1;;;;;;;;
2022;9;746;3;P;2;7;1;;;;;;;;
2022;9;746;3;P;2;8;1;;;;;;;;
2022;9;746;3;P;2;9;1;;;;;;;;
2022;9;747;3;P;1;1;1;;;;;;;;
2022;9;747;3;P;1;2;1;645628;194;723202;194;645628;194;712872;194
2022;9;747;3;P;1;3;1;;;;;;;;
2022;9;747;3;P;1;4;1;5,00E+05;194;539550;194;5,00E+05;194;539550;194
2022;9;747;3;P;1;5;1;;;;;;;;
2022;9;747;3;P;1;6;1;;;;;;;;
2022;9;747;3;P;1;7;1;;;;;;;;
2022;9;747;3;P;1;8;1;;;;;;;;
2022;9;747;3;P;1;9;1;;;;;;;;
2022;9;747;3;P;2;1;1;1108651;258;1211603;258;1108651;258;1211603;258
2022;9;747;3;P;2;2;1;306899;11;323810;11;306899;11;323810;11
2022;9;747;3;P;2;3;1;5,00E+05;194;557022;194;5,00E+05;194;557022;194
2022;9;747;3;P;2;4;1;;;;;;;;
2022;9;747;3;P;2;5;1;;;;;;;;
2022;9;747;3;P;2;6;1;;;;;;;;
2022;9;747;3;P;2;7;1;;;;;;;;
2022;9;747;3;P;2;8;1;;;;;;;;
2022;9;747;3;P;2;9;1;;;;;;;;
2022;9;748;3;Q;1;1;1;13365673;521;13648971;521;13365229;521;13777365;521
2022;9;748;3;Q;1;2;1;3077224653;276496;3362692597;294809;3026263374;275361;3284610051;292058
2022;9;748;3;Q;1;3;1;1100469615;297546;1280482177;329244;1071172495;295390;1234393194;324915
2022;9;748;3;Q;1;4;1;258128289;71911;298929377;73987;246708344;70374;283788255;72342
2022;9;748;3;Q;1;5;1;;;;;;;;
2022;9;748;3;Q;1;6;1;;;;;;;;
2022;9;748;3;Q;1;7;1;;;;;;;;
2022;9;748;3;Q;1;8;1;1917034;741;2393283;856;1660758;650;2011487;749
2022;9;748;3;Q;1;9;1;110829744;38584;140017246;44919;105259939;37638;130730810;43003
2022;9;748;3;Q;2;1;1;23870479;946;24859060;946;29266359;946;30609130;946
2022;9;748;3;Q;2;2;1;2532981824;155326;2711303611;164287;2480776733;154150;2640151829;162060
2022;9;748;3;Q;2;3;1;250750008;62322;303227983;71345;245943865;61504;292605749;69351
2022;9;748;3;Q;2;4;1;58699552;16049;67849073;16855;56453695;15770;65048249;16608
2022;9;748;3;Q;2;5;1;;;;;;;;
2022;9;748;3;Q;2;6;1;;;;;;;;
2022;9;748;3;Q;2;7;1;;;;;;;;
2022;9;748;3;Q;2;8;1;74084184;18315;89248780;21567;72578734;18186;87942675;20679
2022;9;748;3;Q;2;9;1;127852733;36824;167969306;42671;122338958;34338;157764305;40175
2022;9;749;1;N;1;1;4;;;;;;;;
2022;9;749;1;N;1;2;4;;;;;;;;
2022;9;749;1;N;1;3;4;;;;;;;;
2022;9;749;1;N;1;4;4;;;;;;;;
2022;9;749;1;N;1;5;4;;;;;;;;
2022;9;749;1;N;1;6;4;;;;;;;;
2022;9;749;1;N;1;7;4;;;;;;;;
2022;9;749;1;N;1;8;4;;;;;;;;
2022;9;749;1;N;1;9;4;;;;;;;;
2022;9;749;1;N;2;1;4;;;;;;;;
2022;9;749;1;N;2;2;4;;;;;;;;
2022;9;749;1;N;2;3;4;;;;;;;;
2022;9;749;1;N;2;4;4;;;;;;;;
2022;9;749;1;N;2;5;4;5,00E+06;1935;6318010;2010;4766666;1845;6412111;2033
2022;9;749;1;N;2;6;4;;;;;;;;
2022;9;749;1;N;2;7;4;;;;;;;;
2022;9;749;1;N;2;8;4;;;;;;;;
2022;9;749;1;N;2;9;4;;;;;;;;
2022;9;1160;1;H;1;1;4;;;;;;;;
2022;9;1160;1;H;1;2;4;11453269;1461;12882608;1461;11579114;1477;13054991;1477
2022;9;1160;1;H;1;3;4;1063546;194;1285237;194;1063546;194;1285237;194
2022;9;1160;1;H;1;4;4;6802778;900;7636133;900;7077916;900;7992116;900
2022;9;1160;1;H;1;5;4;;;;;;;;
2022;9;1160;1;H;1;6;4;;;;;;;;
2022;9;1160;1;H;1;7;4;;;;;;;;
2022;9;1160;1;H;1;8;4;;;;;;;;
2022;9;1160;1;H;1;9;4;1516213;347;1835092;483;2079545;442;2535919;619
2022;9;1160;1;H;2;1;4;7027682;121;7361035;121;7885109;145;8273800;145
2022;9;1160;1;H;2;2;4;60545933;7566;67416493;7566;60680572;7566;66960885;7566
2022;9;1160;1;H;2;3;4;4672239;1087;5806167;1087;4672239;1087;5806167;1087
2022;9;1160;1;H;2;4;4;8745722;1618;10636381;1662;9762822;2159;12067709;2239
2022;9;1160;1;H;2;5;4;;;;;;;;
2022;9;1160;1;H;2;6;4;;;;;;;;
2022;9;1160;1;H;2;7;4;;;;;;;;
2022;9;1160;1;H;2;8;4;3247211;779;3800244;779;3323286;779;3767089;779
2022;9;1160;1;H;2;9;4;22396879;6118;27779368;6379;23071530;6172;28411134;6376
2022;9;750;3;P;1;1;1;10098986;589;10352306;590;10208013;586;10461321;587
2022;9;750;3;P;1;2;1;40018076;5218;42062564;5229;40622533;5263;42744169;5274
2022;9;750;3;P;1;3;1;1022943;213;1070637;213;1042243;215;1095151;215
2022;9;750;3;P;1;4;1;7581879;2892;7968270;2900;7697920;2901;8096081;2911
2022;9;750;3;P;1;5;1;;;;;;;;
2022;9;750;3;P;1;6;1;;;;;;;;
2022;9;750;3;P;1;7;1;;;;;;;;
2022;9;750;3;P;1;8;1;;;;;;;;
2022;9;750;3;P;1;9;1;4090170;1820;4225999;1882;4160655;1820;4330336;1891
2022;9;750;3;P;2;1;1;6652204;352;6892812;353;6682393;352;6926090;353
2022;9;750;3;P;2;2;1;41721587;6325;43420708;6329;42285143;6366;44029448;6371
2022;9;750;3;P;2;3;1;411767;199;438690;212;415099;199;443272;213
2022;9;750;3;P;2;4;1;3760569;892;3865443;898;3838144;900;3961246;909
2022;9;750;3;P;2;5;1;;;;;;;;
2022;9;750;3;P;2;6;1;;;;;;;;
2022;9;750;3;P;2;7;1;245078;118;260243;126;248739;120;267112;128
2022;9;750;3;P;2;8;1;;;;;;;;
2022;9;750;3;P;2;9;1;6093421;2955;6326976;3068;6156069;2952;6435812;3078
2022;9;752;3;O;1;1;1;10136352;568;10353834;568;10254794;568;10477839;568
2022;9;752;3;O;1;2;1;444097780;48005;458207951;48223;446492706;48414;464925536;48645
2022;9;752;3;O;1;3;1;173688500;40674;183143417;41620;174038249;41147;183831512;41720
2022;9;752;3;O;1;4;1;39098663;10926;40429212;10997;38837146;10926;40535588;10967
2022;9;752;3;O;1;5;1;;;;;;;;
2022;9;752;3;O;1;6;1;;;;;;;;
2022;9;752;3;O;1;7;1;;;;;;;;
2022;9;752;3;O;1;8;1;4381993;1324;4587831;1351;4260935;1324;4419813;1333
2022;9;752;3;O;1;9;1;25741539;7946;27012358;8132;25585507;8088;27230415;8316
2022;9;752;3;O;2;1;1;5938946;378;6042413;378;5938946;378;6091593;378
2022;9;752;3;O;2;2;1;182190884;19101;187486268;19179;185731319;19268;192776712;19354
2022;9;752;3;O;2;3;1;49463034;10595;52428338;10915;50052552;10595;53538330;10892
2022;9;752;3;O;2;4;1;16215258;4541;16690064;4550;17835290;4919;18710467;4976
2022;9;752;3;O;2;5;1;;;;;;;;
2022;9;752;3;O;2;6;1;;;;;;;;
2022;9;752;3;O;2;7;1;;;;;;;;
2022;9;752;3;O;2;8;1;33301103;8703;35581664;9071;32469516;8514;34934533;8839
2022;9;752;3;O;2;9;1;29092707;8325;30679414;8582;28834576;8703;30414830;8877
2022;9;753;3;O;1;1;1;7607183;378;7708976;378;7607183;378;7716011;378
2022;9;753;3;O;1;2;1;2522881137;166063;2633417017;177271;2550890737;166813;2699746193;171851
2022;9;753;3;O;1;3;1;646772776;136921;706459664;156328;652026793;141516;711724898;147080
2022;9;753;3;O;1;4;1;190494876;42810;195699782;43744;188848303;41688;203030036;42125
2022;9;753;3;O;1;5;1;;;;;;;;
2022;9;753;3;O;1;6;1;;;;;;;;
2022;9;753;3;O;1;7;1;;;;;;;;
2022;9;753;3;O;1;8;1;818408;378;1035850;464;929130;378;1148039;425
2022;9;753;3;O;1;9;1;100312819;28735;109048683;33245;100262813;29296;111480602;30771
2022;9;753;3;O;2;1;1;18352186;567;19121932;567;24770893;756;25417395;756
2022;9;753;3;O;2;2;1;2117830591;92738;2195795535;96940;2136378787;94441;2250652370;97431
2022;9;753;3;O;2;3;1;185346936;37260;212189687;43309;187222968;39476;202546689;41375
2022;9;753;3;O;2;4;1;105100126;22189;108970208;22599;106191408;22468;115848023;22824
2022;9;753;3;O;2;5;1;;;;;;;;
2022;9;753;3;O;2;6;1;;;;;;;;
2022;9;753;3;O;2;7;1;;;;;;;;
2022;9;753;3;O;2;8;1;70405231;15004;81280738;16501;69406052;14532;81378623;16052
2022;9;753;3;O;2;9;1;90442035;22503;100596949;24659;91990956;22634;103494719;24284
2022;9;754;1;F;1;1;2;;;;;;;;
2022;9;754;1;F;1;2;2;;;;;;;;
2022;9;754;1;F;1;3;2;;;;;;;;
2022;9;754;1;F;1;4;2;;;;;;;;
2022;9;754;1;F;1;5;2;;;;;;;;
2022;9;754;1;F;1;6;2;;;;;;;;
2022;9;754;1;F;1;7;2;;;;;;;;
2022;9;754;1;F;1;8;2;;;;;;;;
2022;9;754;1;F;1;9;2;;;;;;;;
2022;9;754;1;F;2;1;2;;;;;;;;
2022;9;754;1;F;2;2;2;4388546;388;5171609;388;4388546;388;5171609;388
2022;9;754;1;F;2;3;2;250000;97;266125;97;816666;316;913360;316
2022;9;754;1;F;2;4;2;;;;;;;;
2022;9;754;1;F;2;5;2;;;;;;;;
2022;9;754;1;F;2;6;2;;;;;;;;
2022;9;754;1;F;2;7;2;;;;;;;;
2022;9;754;1;F;2;8;2;;;;;;;;
2022;9;754;1;F;2;9;2;;;;;;;;
2022;9;755;1;Q;1;1;1;;;;;;;;
2022;9;755;1;Q;1;2;1;2985260;194;3067951;194;2985260;194;3067951;194
2022;9;755;1;Q;1;3;1;723722;145;797128;155;780333;194;827960;194
2022;9;755;1;Q;1;4;1;5451785;1209;5997595;1244;5277173;1161;5843859;1196
2022;9;755;1;Q;1;5;1;;;;;;;;
2022;9;755;1;Q;1;6;1;;;;;;;;
2022;9;755;1;Q;1;7;1;;;;;;;;
2022;9;755;1;Q;1;8;1;;;;;;;;
2022;9;755;1;Q;1;9;1;;;;;;;;
2022;9;755;1;Q;2;1;1;1368525;194;1406239;194;1360958;194;1398657;194
2022;9;755;1;Q;2;2;1;;;;;;;;
2022;9;755;1;Q;2;3;1;2999898;581;3196753;591;2974750;581;3225525;595
2022;9;755;1;Q;2;4;1;;;;;;;;
2022;9;755;1;Q;2;5;1;;;;;;;;
2022;9;755;1;Q;2;6;1;;;;;;;;
2022;9;755;1;Q;2;7;1;;;;;;;;
2022;9;755;1;Q;2;8;1;;;;;;;;
2022;9;755;1;Q;2;9;1;;;;;;;;
2022;9;756;1;J;1;1;4;8582650;260;9142462;262;7943011;246;8629322;248
2022;9;756;1;J;1;2;4;23611362;2399;27180068;2399;22645996;2328;25941794;2328
2022;9;756;1;J;1;3;4;;;;;;;;
2022;9;756;1;J;1;4;4;4444732;556;4998488;556;4624999;582;5179111;582
2022;9;756;1;J;1;5;4;;;;;;;;
2022;9;756;1;J;1;6;4;;;;;;;;
2022;9;756;1;J;1;7;4;;;;;;;;
2022;9;756;1;J;1;8;4;;;;;;;;
2022;9;756;1;J;1;9;4;;;;;;;;
2022;9;756;1;J;2;1;4;8436666;388;9739750;388;8436666;388;9743041;388
2022;9;756;1;J;2;2;4;125766613;11524;144525307;11524;132828820;12216;152610038;12216
2022;9;756;1;J;2;3;4;;;;;;;;
2022;9;756;1;J;2;4;4;1798333;194;2228172;194;1798333;194;2225307;194
2022;9;756;1;J;2;5;4;;;;;;;;
2022;9;756;1;J;2;6;4;196357;32;217079;32;196357;32;217079;32
2022;9;756;1;J;2;7;4;;;;;;;;
2022;9;756;1;J;2;8;4;;;;;;;;
2022;9;756;1;J;2;9;4;;;;;;;;
2022;9;757;1;H;1;1;1;;;;;;;;
2022;9;757;1;H;1;2;1;;;;;;;;
2022;9;757;1;H;1;3;1;;;;;;;;
2022;9;757;1;H;1;4;1;;;;;;;;
2022;9;757;1;H;1;5;1;;;;;;;;
2022;9;757;1;H;1;6;1;;;;;;;;
2022;9;757;1;H;1;7;1;;;;;;;;
2022;9;757;1;H;1;8;1;;;;;;;;
2022;9;757;1;H;1;9;1;33334;13;45057;13;283888;103;359905;106
2022;9;757;1;H;2;1;1;;;;;;;;
2022;9;757;1;H;2;2;1;;;;;;;;
2022;9;757;1;H;2;3;1;;;;;;;;
2022;9;757;1;H;2;4;1;;;;;;;;
2022;9;757;1;H;2;5;1;;;;;;;;
2022;9;757;1;H;2;6;1;;;;;;;;
2022;9;757;1;H;2;7;1;;;;;;;;
2022;9;757;1;H;2;8;1;;;;;;;;
2022;9;757;1;H;2;9;1;1314985;504;1830591;559;1330039;494;1833509;541
2022;9;758;1;B;1;1;3;;;;;;;;
2022;9;758;1;B;1;2;3;;;;;;;;
2022;9;758;1;B;1;3;3;;;;;;;;
2022;9;758;1;B;1;4;3;;;;;;;;
2022;9;758;1;B;1;5;3;;;;;;;;
2022;9;758;1;B;1;6;3;;;;;;;;
2022;9;758;1;B;1;7;3;;;;;;;;
2022;9;758;1;B;1;8;3;;;;;;;;
2022;9;758;1;B;1;9;3;;;;;;;;
2022;9;758;1;B;2;1;3;;;;;;;;
2022;9;758;1;B;2;2;3;;;;;;;;
2022;9;758;1;B;2;3;3;;;;;;;;
2022;9;758;1;B;2;4;3;;;;;;;;
2022;9;758;1;B;2;5;3;;;;;;;;
2022;9;758;1;B;2;6;3;;;;;;;;
2022;9;758;1;B;2;7;3;;;;;;;;
2022;9;758;1;B;2;8;3;9316672;1902;11891800;1902;10173497;2018;12687053;2018
2022;9;758;1;B;2;9;3;;;;;;;;
2022;9;759;3;Q;1;1;1;27252334;1548;28602587;1548;27653074;1563;29019840;1563
2022;9;759;3;Q;1;2;1;42783143;3664;48925827;3840;43207268;3694;49498619;3864
2022;9;759;3;Q;1;3;1;42116182;10008;49017711;10408;42710258;10088;50114008;10465
